user_id,past_14d_num_login,past_14d_num_purchases,past_14d_aov,country,gender,group,num_login_14d_after
5803,0,0,10.157642509211794,AU,M,treatment,3
5804,2,1,20.844401648224135,JP,F,treatment,2
5805,1,0,20.32487151579793,SG,F,control,6
5806,0,3,15.341441480933218,JP,M,treatment,0
5807,15,0,28.548396310990668,JP,F,treatment,6
5808,13,3,14.37842183340185,JP,M,treatment,11
5809,9,0,18.47947815154105,SG,F,control,8
5810,13,0,32.70806921688197,JP,M,treatment,13
5811,10,2,27.189198664427177,US,M,control,10
5812,9,5,54.21542167280224,CA,M,control,9
5813,2,0,19.357682654248112,JP,F,control,4
5814,3,2,17.69310106754468,CA,M,control,8
5815,3,6,25.665550040200362,SG,F,treatment,0
5816,4,1,24.40775200254976,JP,F,treatment,6
5817,1,0,12.94908037267797,JP,F,treatment,0
5818,7,2,26.589409991692445,JP,F,control,5
5819,0,0,10.53335988756473,JP,F,treatment,0
5820,1,2,12.735833802723018,CA,F,treatment,2
5821,10,1,78.48052525147725,JP,F,treatment,8
5822,2,0,4.487014598553413,JP,M,control,7
5823,0,4,9.35876766907299,AU,M,control,0
5824,2,0,27.639418945578463,JP,M,treatment,0
5825,17,2,20.925595630165997,JP,M,control,19
5826,11,2,13.065738445764428,MY,F,control,10
5827,10,3,20.121583757380204,US,M,treatment,12
5828,12,5,23.896252930500065,JP,M,control,12
5829,2,0,14.559621655494931,AU,F,treatment,4
5830,15,5,41.37898022397084,JP,M,treatment,13
5831,2,0,20.02541432921905,US,F,control,6
5832,3,0,12.444958529850219,JP,F,treatment,6
5833,17,1,46.44811992459821,JP,M,control,11
5834,1,0,24.118836416281383,US,M,control,2
5835,20,0,30.696640726400602,US,M,treatment,20
5836,10,5,52.13470497069303,CA,F,treatment,12
5837,11,6,54.40242720216642,AU,F,treatment,10
5838,3,0,12.62826826940659,JP,M,control,10
5839,5,3,19.298219838303627,MY,F,treatment,6
5840,16,2,18.64313971634258,JP,M,control,18
5841,15,1,41.383219575205324,JP,M,treatment,15
5842,13,0,29.779365828276735,AU,F,treatment,11
5843,10,1,34.69563897973894,SG,F,treatment,13
5844,14,2,31.558232286446916,MY,M,control,12
5845,17,0,36.24028507646966,JP,F,control,16
5846,1,2,14.101639629476331,JP,F,treatment,0
5847,4,1,15.405913832025584,JP,M,control,1
5848,0,2,16.737618742610717,SG,F,control,0
5849,2,1,15.225642331081579,US,F,treatment,5
5850,3,0,24.77966809299727,JP,M,treatment,2
5851,2,0,15.130483790537289,AU,F,control,9
5852,0,0,19.242918900237132,JP,M,treatment,0
5853,9,2,24.189954315560094,AU,M,treatment,5
5854,2,0,28.08980006014961,JP,M,control,4
5855,18,4,39.75976317406217,MY,F,control,21
5856,0,0,23.361176439304142,JP,M,treatment,1
5857,13,0,36.68070424698551,US,F,control,9
5858,3,0,12.349048082739364,MY,F,treatment,8
5859,5,0,19.259861347594924,AU,M,treatment,0
5860,9,2,18.578564361772393,JP,M,treatment,11
5861,0,0,15.284738532033073,JP,M,treatment,0
5862,2,1,17.46853263822287,US,F,treatment,6
5863,12,4,29.47469035154375,CA,M,control,14
5864,5,2,23.3671823132106,MY,F,treatment,7
5865,10,2,25.545978962535383,US,M,treatment,8
5866,3,0,33.845330118666205,JP,M,treatment,0
5867,1,2,37.80686411072448,JP,F,control,1
5868,12,0,35.28190758518573,CA,M,treatment,8
5869,4,4,41.16709506508339,JP,F,treatment,0
5870,3,0,19.6212415275366,MY,M,treatment,1
5871,12,1,74.39765772620233,MY,M,treatment,10
5872,2,0,14.399947618691657,JP,F,control,5
5873,1,3,14.73242584830367,SG,F,control,3
5874,3,2,25.46631820459938,US,M,control,3
5875,2,2,40.01297751194913,SG,F,control,6
5876,0,1,22.20166708786033,JP,M,treatment,3
5877,6,0,35.75375834446871,JP,M,control,4
5878,12,0,31.34042669135928,CA,M,treatment,12
5879,12,1,50.65367063241871,JP,F,control,16
5880,9,0,55.175532028505444,AU,M,treatment,7
5881,10,3,76.02681497289957,CA,F,control,8
5882,1,5,19.476823188838356,JP,M,control,3
5883,2,0,12.239381377328007,JP,F,treatment,0
5884,0,0,19.298081193376103,SG,F,treatment,4
5885,3,0,17.981610748878563,MY,F,treatment,8
5886,1,6,16.91892367429076,AU,F,treatment,2
5887,2,0,11.15194730790006,AU,F,treatment,3
5888,1,0,16.70322545906727,CA,F,treatment,3
5889,11,1,29.951783372532145,AU,M,treatment,8
5890,4,0,11.136365650055385,JP,F,treatment,5
5891,2,4,13.707395003703128,CA,M,treatment,7
5892,11,1,26.95512812483852,US,F,treatment,5
5893,1,1,24.41132615115042,JP,M,treatment,0
5894,8,0,56.38064891030435,JP,M,treatment,8
5895,14,1,29.313721504084324,MY,F,treatment,11
5896,2,0,16.164064752780277,SG,M,control,7
5897,13,0,16.033059123542497,JP,M,control,9
5898,7,3,32.2211187633073,JP,F,control,11
5899,2,0,9.9233412767101,MY,F,treatment,0
5900,4,0,11.525197231568324,JP,M,treatment,4
5901,12,3,37.931739370759566,JP,F,treatment,8
5902,13,3,10.477298153290738,US,M,control,12
5903,3,0,11.081515235773695,MY,M,treatment,5
5904,2,0,4.071657642110856,US,M,treatment,5
5905,11,0,37.008636952007066,JP,F,control,7
5906,14,0,22.626211088250063,CA,F,treatment,7
5907,15,4,25.925736576114048,JP,F,treatment,16
5908,8,0,31.11519895556905,AU,M,treatment,9
5909,0,0,9.485449363481246,JP,F,control,0
5910,2,1,13.251840839686363,JP,F,treatment,3
5911,3,0,42.268746405731065,JP,F,control,3
5912,4,0,31.335063207426927,JP,F,control,7
5913,1,4,21.757618983271886,JP,F,control,3
5914,13,2,31.388959116027053,JP,F,treatment,9
5915,12,0,38.10825769115698,JP,M,treatment,9
5916,0,0,15.937402772388793,JP,M,control,0
5917,2,1,23.365654648514546,US,M,control,3
5918,4,3,14.76698879026879,AU,M,treatment,4
5919,4,0,11.238179615157554,JP,F,control,8
5920,1,4,23.699018599726248,JP,F,treatment,0
5921,22,2,50.072751158497795,JP,M,treatment,15
5922,10,4,22.73314451691997,JP,M,control,8
5923,3,3,24.171468090193354,MY,M,control,1
5924,4,2,18.222089285435036,JP,M,treatment,6
5925,4,1,9.173302362741294,MY,M,control,3
5926,12,0,25.349018221761927,SG,M,control,5
5927,1,1,15.653870329217998,US,F,treatment,3
5928,2,0,16.091223441027743,CA,F,treatment,4
5929,3,1,18.021103010978816,JP,F,control,0
5930,11,0,26.138888406138054,JP,M,control,7
5931,4,4,13.5111403342,SG,F,treatment,7
5932,2,2,13.817295812499944,JP,M,treatment,6
5933,2,0,18.084599398947635,AU,M,treatment,3
5934,17,0,52.11116095237127,JP,M,treatment,13
5935,3,0,14.950902712160424,US,M,control,9
5936,8,1,23.662639012713417,JP,F,treatment,5
5937,3,0,39.051861947832116,SG,M,control,7
5938,10,0,31.31003585662654,JP,M,control,10
5939,2,4,30.414882790039723,JP,F,treatment,3
5940,3,1,20.362255284010793,US,F,control,2
5941,2,1,11.441468771994122,US,F,treatment,3
5942,2,3,10.439404117606578,SG,M,control,7
5943,14,1,19.839448602726083,MY,F,control,9
5944,1,0,16.74522877294027,JP,F,control,3
5945,15,0,16.80923044820426,AU,M,control,10
5946,1,1,14.219387495181703,JP,F,control,2
5947,11,4,37.73981540678852,JP,F,treatment,9
5948,3,0,21.392882322226555,US,M,treatment,5
5949,19,4,22.951445845273167,US,M,control,16
5950,8,2,24.105787408579864,JP,F,control,8
5951,4,3,9.465026799392104,JP,M,control,5
5952,4,0,31.413986335677823,US,F,treatment,3
5953,13,0,42.940032691425664,JP,F,treatment,6
5954,1,3,12.725373555589739,CA,M,control,4
5955,5,0,14.556088715209144,US,M,treatment,9
5956,1,6,10.4305810590475,JP,F,control,3
5957,6,0,10.40853153003687,MY,M,control,4
5958,0,2,33.231739254109215,JP,M,treatment,0
5959,1,0,14.349205867910916,AU,F,control,6
5960,10,0,16.027358558225135,MY,M,control,11
5961,1,4,14.72286944792039,JP,F,control,0
5962,2,1,15.327553376610952,US,M,treatment,0
5963,2,0,14.989369140537203,AU,M,treatment,3
5964,8,0,32.35589649290457,JP,M,treatment,5
5965,1,2,25.309206195721963,AU,F,control,0
5966,4,1,13.058761229692413,JP,F,control,5
5967,3,0,10.040853977265613,US,M,control,3
5968,16,1,60.601676674199936,JP,M,control,11
5969,16,5,30.551178955998616,CA,F,treatment,14
5970,12,1,26.863465039669954,US,F,control,5
5971,3,0,24.53916208072344,MY,M,treatment,8
5972,0,0,12.782460254368758,US,M,control,1
5973,6,4,52.518153943694635,JP,M,treatment,8
5974,0,2,41.37458879960631,MY,M,treatment,1
5975,20,1,23.26899048818938,JP,M,treatment,21
5976,6,2,29.364793667820035,JP,F,control,6
5977,16,3,38.72191290119957,JP,M,control,15
5978,2,0,19.847995012593845,JP,F,control,3
5979,4,0,21.17981850920069,SG,F,control,2
5980,4,0,17.816624600657008,MY,M,control,5
5981,0,1,20.67058549555901,JP,M,treatment,0
5982,1,3,29.318679768525097,CA,M,control,7
5983,0,0,9.075462571983602,JP,M,treatment,0
5984,7,6,24.18528606458096,US,M,control,6
5985,1,1,9.94077682647489,CA,M,control,3
5986,3,0,16.510896125639942,JP,M,treatment,4
5987,2,2,9.442675803493529,JP,M,control,0
5988,1,0,23.993584368590863,SG,M,treatment,5
5989,3,3,30.34740444332541,JP,M,control,5
5990,1,0,15.237064792297266,SG,F,treatment,2
5991,11,2,16.566595863972964,JP,M,control,12
5992,18,6,28.02989793223334,JP,F,control,22
5993,1,0,14.953723215538469,JP,F,treatment,1
5994,3,3,12.838714500000544,MY,F,treatment,5
5995,3,0,15.564578023431375,JP,F,treatment,3
5996,17,1,57.60040177352377,MY,F,treatment,17
5997,6,2,20.925444228178474,SG,M,control,5
5998,12,2,38.35428889149174,JP,F,treatment,7
5999,3,1,10.656721863926625,US,F,control,3
6000,1,3,34.01975746931731,AU,F,control,1
6001,5,2,24.052072082004564,AU,F,control,5
6002,12,3,16.867131072738516,CA,F,treatment,15
6003,1,0,8.758680118432444,JP,F,control,0
6004,0,3,19.136352578107374,JP,F,treatment,0
6005,12,0,41.540079445581725,SG,M,control,10
6006,2,0,33.80711608420649,US,M,control,8
6007,3,0,54.178712734494,JP,F,control,4
6008,4,2,34.551620277906295,US,F,control,6
6009,9,0,28.041005384643583,AU,M,control,11
6010,4,0,34.357276438800106,JP,F,control,2
6011,1,1,11.29461486240594,SG,F,control,0
6012,0,1,12.616794885323271,CA,F,control,0
6013,8,4,24.731288858085264,JP,F,treatment,3
6014,1,0,18.139100454635624,CA,M,treatment,5
6015,17,3,22.594304036066635,AU,F,treatment,12
6016,1,1,16.752108602278426,JP,M,control,2
6017,1,0,36.55486906114771,AU,M,control,0
6018,2,2,14.362906579797519,US,M,control,4
6019,1,6,15.905073385311237,JP,M,treatment,1
6020,14,1,43.00401741732504,AU,M,control,11
6021,6,1,39.35002312350312,JP,M,treatment,8
6022,8,1,15.58500846040868,SG,F,treatment,8
6023,11,2,46.30233379118469,MY,M,treatment,10
6024,3,2,10.357994628696284,MY,F,control,4
6025,3,1,14.923139733374597,AU,F,control,4
6026,15,2,29.634955048407242,MY,M,control,12
6027,3,3,46.22105143733556,JP,F,treatment,6
6028,2,3,7.1939110271254005,AU,M,control,3
6029,0,0,18.730397664078247,JP,F,treatment,6
6030,3,0,10.8886479966991,MY,M,treatment,7
6031,0,0,6.678870801207013,SG,M,treatment,0
6032,1,0,22.320314074434886,US,F,treatment,2
6033,3,0,15.113403062175415,CA,F,treatment,1
6034,3,0,22.053782082202325,US,F,control,3
6035,2,0,15.14352722765604,SG,F,control,0
6036,10,2,74.2995037790027,JP,F,control,10
6037,11,4,38.730451605114645,JP,M,control,9
6038,8,1,26.797884168779483,US,F,control,10
6039,3,2,7.17546077240341,MY,F,treatment,3
6040,1,0,5.521552943760321,US,M,control,0
6041,14,5,27.07198226542987,AU,M,control,13
6042,1,3,10.444823366445412,MY,M,control,0
6043,1,1,36.759415092356136,AU,F,treatment,4
6044,2,0,14.604964954658001,JP,F,control,3
6045,8,1,30.931556384349772,US,F,control,9
6046,2,4,8.81772457509533,US,M,control,2
6047,8,0,23.739119986899773,US,F,control,5
6048,14,6,42.71289357271119,JP,M,control,14
6049,1,1,14.960405007678212,JP,F,control,0
6050,2,0,14.33848095041673,US,M,treatment,5
6051,4,4,10.470287222479008,JP,M,control,3
6052,11,4,74.19829780967382,JP,M,treatment,12
6053,13,1,28.236741054530416,SG,M,treatment,8
6054,13,3,58.8136876098468,JP,M,treatment,6
6055,5,4,11.007937689580471,AU,F,control,4
6056,1,0,17.471285854229272,SG,F,treatment,2
6057,4,2,16.54336310997085,SG,F,control,7
6058,1,0,17.49745497228506,US,F,control,8
6059,5,2,8.212345448430916,US,M,treatment,6
6060,8,2,35.83922263945925,SG,M,treatment,5
6061,3,0,22.33943248070673,JP,M,control,7
6062,14,1,45.38382216902744,JP,M,treatment,11
6063,1,0,11.839293253651771,JP,M,control,3
6064,11,4,32.53637999361079,JP,M,treatment,6
6065,2,4,21.446424383206143,JP,M,control,1
6066,11,0,26.52042276337991,JP,F,control,11
6067,2,0,16.106273171494365,US,F,treatment,4
6068,1,5,13.426011150718367,US,F,treatment,3
6069,2,0,16.554890704456927,SG,M,control,3
6070,0,3,26.718617107496318,JP,F,treatment,0
6071,1,4,23.955778515095727,CA,F,control,1
6072,1,0,13.549933268347601,JP,M,treatment,2
6073,1,2,15.259797388141545,MY,F,treatment,1
6074,3,2,20.575663060160906,JP,M,treatment,2
6075,10,0,53.9285325415865,US,M,treatment,11
6076,1,2,19.9604728321799,US,F,treatment,5
6077,0,1,17.08495819756488,JP,M,treatment,3
6078,2,0,11.57897323050003,US,M,control,0
6079,10,0,32.75077558843943,SG,M,treatment,9
6080,0,1,9.597413230293101,SG,F,control,1
6081,4,0,12.46431916864216,MY,F,treatment,6
6082,2,0,24.43574209140271,SG,M,treatment,6
6083,14,1,78.32934815772535,JP,M,control,6
6084,0,3,15.074723395186057,JP,M,control,2
6085,16,3,21.737550063149413,CA,M,control,13
6086,15,2,66.96632206022483,SG,F,control,14
6087,13,1,30.969973636614494,AU,F,treatment,7
6088,1,0,7.1805980787375185,US,M,control,3
6089,4,0,24.20467744002393,SG,M,treatment,3
6090,3,3,26.06660597989525,US,M,treatment,6
6091,3,1,20.86526731940545,CA,M,treatment,1
6092,1,1,12.610465225660347,JP,F,treatment,0
6093,1,0,20.38143953700437,MY,M,treatment,1
6094,0,0,20.623516593659176,US,M,control,0
6095,1,1,10.856826630615151,JP,M,control,4
6096,6,0,14.884686018753744,AU,M,treatment,6
6097,0,2,26.08753438334715,JP,M,control,1
6098,11,2,33.63938922193153,JP,F,treatment,6
6099,2,0,18.392289807327483,JP,M,treatment,0
6100,2,3,27.774603590305915,CA,F,control,2
6101,1,0,14.097773571543936,JP,M,control,2
6102,13,1,26.51690743677791,JP,M,control,15
6103,4,3,7.05794473941926,AU,F,control,8
6104,1,0,14.095538304358888,CA,F,treatment,0
6105,1,0,35.46837497602434,MY,M,treatment,2
6106,10,2,27.261569225495172,SG,F,control,8
6107,1,0,18.72082336818416,JP,F,control,1
6108,13,0,37.825988263417656,MY,M,treatment,11
6109,1,1,14.67422147469416,AU,F,treatment,0
6110,1,1,12.358035117127145,JP,M,control,2
6111,2,3,14.628792348152146,US,M,treatment,6
6112,12,3,27.29489960169794,JP,M,treatment,5
6113,11,0,36.15549255499059,JP,F,treatment,7
6114,2,3,19.355144852560905,JP,F,control,0
6115,5,1,11.96617292776253,US,F,treatment,1
6116,10,4,46.20617909276479,JP,M,treatment,10
6117,1,0,12.523184279323011,SG,M,control,5
6118,1,1,14.977434138526503,MY,F,treatment,3
6119,10,2,42.654593886561095,SG,M,control,11
6120,0,2,18.993747480533916,JP,F,control,2
6121,1,0,8.506404834979008,MY,M,treatment,4
6122,0,0,20.030660439782462,JP,M,control,0
6123,5,2,12.385236592205274,JP,F,control,7
6124,1,3,11.69465253084985,MY,M,control,7
6125,16,3,48.68618464914754,AU,M,treatment,16
6126,0,0,13.511047716930216,SG,M,treatment,0
6127,3,1,15.001060207678831,JP,M,control,0
6128,12,0,35.09379169603215,JP,M,control,10
6129,2,5,20.581156251135504,CA,M,control,5
6130,12,1,15.09046613981031,MY,F,control,6
6131,10,0,18.189368079097726,US,F,treatment,11
6132,3,0,13.082044509183861,JP,M,treatment,4
6133,2,2,11.793154471093212,SG,F,treatment,8
6134,12,4,69.73516276612537,US,M,control,12
6135,1,1,14.756799779649459,US,F,control,4
6136,2,0,28.563245012867483,AU,M,treatment,2
6137,9,3,17.18331617940081,JP,M,control,8
6138,9,0,61.277537646644966,US,M,control,8
6139,2,0,9.800925106266297,AU,F,treatment,1
6140,0,5,21.774294741334046,JP,F,control,3
6141,15,0,18.382461064707755,JP,M,treatment,14
6142,13,1,30.138881374638697,JP,M,treatment,15
6143,2,0,10.477408479746751,AU,F,control,0
6144,12,1,25.916613516655058,CA,F,treatment,9
6145,1,3,17.187758324398168,MY,M,treatment,5
6146,9,6,30.220701432825123,MY,M,treatment,14
6147,3,2,25.774215516225485,JP,F,control,0
6148,12,4,16.71759568315013,SG,M,treatment,15
6149,1,2,21.699246558543173,JP,F,control,1
6150,13,1,18.69782829475003,MY,M,treatment,12
6151,1,3,16.130015899743952,SG,M,control,5
6152,15,4,22.903152405472596,JP,F,treatment,13
6153,16,4,42.078644313732546,JP,F,treatment,14
6154,1,1,17.49066634002611,AU,M,control,3
6155,15,1,56.493422400482494,US,M,control,7
6156,1,2,20.671749415011448,MY,M,treatment,0
6157,13,2,21.17629647314113,JP,M,control,11
6158,1,0,9.01951134750607,US,F,control,2
6159,2,2,11.336363771955359,US,M,control,2
6160,11,0,51.82425417203619,AU,M,treatment,7
6161,0,1,8.525846083880726,CA,F,control,4
6162,4,4,24.33816621551997,SG,F,control,5
6163,2,4,15.897225044965968,AU,F,treatment,5
6164,17,1,36.865839289808115,SG,M,control,13
6165,2,1,13.421344773873825,JP,F,control,0
6166,4,1,22.866004120884224,AU,M,treatment,5
6167,2,2,28.37838274587156,MY,M,treatment,1
6168,1,0,21.55157153952639,US,M,treatment,4
6169,3,3,16.532248161387336,JP,M,treatment,6
6170,2,0,14.347262826318065,US,M,treatment,1
6171,14,1,39.28822329949566,JP,F,treatment,11
6172,12,2,20.343141606391093,JP,M,control,9
6173,2,0,30.021483845718084,AU,M,treatment,0
6174,1,4,42.649799293960946,JP,M,control,1
6175,1,1,12.59302126618358,MY,M,treatment,0
6176,3,1,15.623007573843894,JP,F,treatment,8
6177,3,5,15.04474526523323,JP,F,treatment,3
6178,2,1,14.198540197778055,CA,M,treatment,5
6179,0,1,20.021457183606916,CA,M,treatment,0
6180,7,0,22.877625841140738,AU,M,control,5
6181,13,5,18.21558646707932,SG,F,control,16
6182,1,2,11.396454781163756,JP,F,treatment,4
6183,9,4,21.66918355662269,JP,F,control,9
6184,10,2,34.30012633684304,JP,F,control,12
6185,14,3,12.826616406052603,AU,F,treatment,13
6186,0,0,7.988004571891348,AU,M,control,0
6187,15,6,40.650375124853575,US,M,control,14
6188,4,0,24.654573638887726,MY,M,control,4
6189,16,3,18.007152307563842,SG,M,control,14
6190,9,4,41.53597576244297,JP,M,treatment,9
6191,1,5,15.763826542181713,SG,M,control,1
6192,8,3,21.05111551071473,SG,M,treatment,5
6193,0,1,14.079166708384037,SG,M,treatment,5
6194,2,0,11.848347987292996,JP,F,treatment,6
6195,11,7,25.580654956418687,US,F,control,11
6196,2,0,19.175774182576216,AU,F,control,3
6197,3,0,11.438028877647206,JP,M,control,4
6198,0,0,22.645302464671808,US,F,treatment,3
6199,3,3,8.832243595829862,JP,M,control,8
6200,2,2,20.490640916082953,US,F,control,4
6201,15,1,20.82648965788585,JP,M,treatment,12
6202,9,0,22.650496538827785,US,M,control,5
6203,1,0,13.951685885621231,MY,M,treatment,0
6204,3,0,16.715967969052556,JP,F,treatment,7
6205,2,1,6.616781796326718,MY,F,treatment,2
6206,19,2,23.90907710684615,JP,F,treatment,16
6207,3,0,28.01861999115847,JP,F,treatment,0
6208,1,0,12.98609505288521,JP,M,treatment,0
6209,13,2,31.43160559875643,JP,M,control,8
6210,12,2,38.70470509031484,CA,F,treatment,13
6211,2,0,12.149363876133089,US,M,control,4
6212,1,0,26.328060020947362,JP,M,treatment,2
6213,4,1,9.495873615876627,US,M,treatment,8
6214,2,0,19.32199009323886,JP,M,control,5
6215,2,0,16.12464057048611,CA,M,treatment,1
6216,0,2,9.234894808316904,SG,F,treatment,0
6217,4,1,9.954207978962875,JP,M,control,4
6218,5,0,23.705440008022535,SG,F,control,5
6219,2,0,15.509960795789535,US,M,control,2
6220,13,0,53.769862063092326,US,M,control,14
6221,2,0,41.295610538063926,SG,M,treatment,5
6222,0,1,20.324734594352073,JP,F,control,1
6223,10,0,32.58631926507572,JP,M,treatment,9
6224,2,2,11.953101438192107,US,F,treatment,6
6225,2,4,19.213516637055275,AU,M,control,3
6226,12,0,14.757902536205398,JP,M,control,13
6227,2,3,14.393498979907015,JP,M,control,2
6228,9,5,11.073430923371868,AU,M,treatment,13
6229,0,0,26.624503972531105,US,F,control,5
6230,13,2,25.979514093768213,JP,F,control,13
6231,1,0,11.907241075759384,JP,F,control,1
6232,0,0,17.948608670217634,SG,M,treatment,0
6233,3,3,17.628317499481234,US,F,treatment,3
6234,14,0,26.008417153710145,JP,F,control,12
6235,0,0,8.512954015626224,JP,F,control,1
6236,9,0,17.8089501035368,SG,M,treatment,8
6237,2,3,11.65808618974226,JP,F,treatment,4
6238,20,2,22.388851354410125,JP,M,control,19
6239,1,2,19.806113907286264,MY,F,treatment,2
6240,3,5,17.58672289837778,AU,M,control,3
6241,0,0,8.926024420120646,US,F,control,2
6242,14,3,48.30847331559283,SG,F,treatment,14
6243,3,0,16.852309303868818,CA,M,control,3
6244,3,0,14.938233469980329,MY,M,control,3
6245,13,0,21.91684915233187,AU,F,treatment,11
6246,0,3,31.31972039293605,JP,F,control,2
6247,3,4,11.149490354720028,MY,F,treatment,3
6248,1,0,23.31878070152324,JP,M,control,2
6249,1,1,9.599160478241387,JP,M,treatment,5
6250,14,0,7.152030221487794,SG,M,control,12
6251,0,0,12.421415961309412,SG,M,control,4
6252,11,0,37.96794930202582,SG,M,control,13
6253,1,1,19.56135540795464,AU,M,control,3
6254,4,0,10.953150377833603,SG,F,treatment,3
6255,10,0,16.887576704042573,MY,M,control,10
6256,3,1,10.71705654227571,JP,F,control,5
6257,1,3,16.368248870889673,JP,F,control,0
6258,2,3,11.658617707489858,MY,M,control,2
6259,1,0,20.228426356739746,JP,M,treatment,0
6260,21,2,36.342448287675,JP,M,control,18
6261,19,2,55.6302245916263,AU,M,treatment,19
6262,1,0,22.59403307242202,JP,F,treatment,1
6263,8,5,40.717927621095384,JP,M,treatment,11
6264,10,4,24.35423876403191,AU,M,control,12
6265,1,2,24.904102632188316,MY,F,control,2
6266,15,3,32.40352851703627,JP,M,control,11
6267,15,0,20.44224404584452,JP,F,treatment,15
6268,1,0,12.103860435210938,SG,M,control,3
6269,13,3,25.22331630879634,CA,M,treatment,9
6270,14,2,42.19143200228851,AU,F,treatment,14
6271,6,1,8.890853704470913,JP,M,control,4
6272,11,2,23.6283603003737,JP,M,treatment,9
6273,0,0,13.485523099189606,CA,M,control,3
6274,4,4,26.339679360853697,CA,F,control,4
6275,9,2,42.043095787033835,AU,M,control,4
6276,13,2,12.479406439287246,SG,M,control,14
6277,2,1,41.2090529689515,US,F,control,6
6278,1,0,14.89600386512183,AU,M,control,1
6279,12,3,45.45045231913679,MY,F,control,15
6280,7,0,23.90218807026934,US,F,control,8
6281,12,2,49.64018400305187,JP,F,control,8
6282,10,1,24.597589051891948,SG,F,treatment,7
6283,4,1,22.41626143912441,JP,M,control,1
6284,2,0,37.54502670131241,MY,M,control,3
6285,2,2,15.423793699106353,MY,M,treatment,0
6286,3,4,9.010976298625632,US,M,control,1
6287,2,3,23.212786919540452,AU,M,treatment,0
6288,9,0,35.10001603920433,JP,F,control,9
6289,2,0,39.99310824607702,JP,M,treatment,5
6290,12,3,26.358525341612186,JP,F,treatment,4
6291,18,2,110.71267518494818,JP,F,control,19
6292,5,1,25.20320039308238,JP,M,treatment,7
6293,2,4,22.812092865327013,MY,M,treatment,2
6294,8,3,65.08565975946256,US,F,treatment,3
6295,14,4,14.43615472627197,JP,F,treatment,14
6296,1,0,14.663888153600219,AU,F,treatment,5
6297,6,2,14.64079576407529,MY,M,treatment,4
6298,3,0,20.472208578133685,JP,M,control,0
6299,2,0,13.248226569222018,JP,F,control,1
6300,3,4,24.87394275781045,US,M,control,4
6301,1,0,12.641880374195843,US,M,control,6
6302,2,2,12.99314105541443,US,M,control,4
6303,11,2,30.57748819209171,JP,F,control,11
6304,0,0,16.236041889252128,JP,M,control,1
6305,2,3,47.50053696497564,US,M,control,2
6306,3,2,16.878884102640832,CA,F,control,3
6307,8,0,69.43851173002358,JP,F,treatment,4
6308,11,4,29.158849496254795,JP,F,control,6
6309,0,3,27.971324155935918,MY,F,control,0
6310,15,0,39.14292233701533,SG,F,treatment,9
6311,5,3,27.2189133459465,JP,M,treatment,5
6312,19,1,38.871076910304964,AU,M,treatment,15
6313,3,1,21.20223996218745,US,F,treatment,4
6314,13,0,18.459144061543487,JP,F,treatment,8
6315,13,0,41.643385814603285,SG,F,treatment,14
6316,9,0,22.27764306342877,US,M,treatment,4
6317,0,0,27.663614632538337,JP,F,control,0
6318,0,0,19.857949711902197,JP,F,control,2
6319,7,0,20.638133543912335,SG,M,treatment,4
6320,3,0,36.068056665560036,JP,F,control,4
6321,10,3,32.38485828647645,JP,M,treatment,17
6322,1,0,24.415768779313602,US,M,treatment,6
6323,13,3,80.43338070696595,US,M,treatment,10
6324,8,3,11.717204369690362,JP,M,control,11
6325,3,2,15.845017023916828,JP,M,treatment,6
6326,3,0,34.77249916269534,JP,F,treatment,1
6327,2,5,12.7069027895225,CA,F,treatment,4
6328,16,0,26.444566499246587,SG,M,control,14
6329,11,1,49.03746561753242,JP,M,treatment,13
6330,7,0,21.819640908138204,JP,F,control,8
6331,1,2,25.54138719479085,JP,F,treatment,0
6332,2,0,10.401091253215004,MY,F,treatment,0
6333,2,3,11.709107709743598,AU,F,control,2
6334,10,3,27.54152347752491,JP,F,treatment,9
6335,1,1,10.387970132754091,JP,F,control,0
6336,2,0,20.325090650392607,JP,M,control,2
6337,6,3,9.629061045732982,JP,F,control,3
6338,10,0,54.11914227923292,JP,M,treatment,9
6339,4,2,33.916598503605044,JP,F,control,3
6340,13,1,13.624215516842337,US,M,control,11
6341,2,1,25.072920708674342,JP,F,treatment,2
6342,14,2,44.75517995600996,MY,F,control,7
6343,6,2,37.99568254907213,JP,F,control,8
6344,2,3,18.570380806616882,US,F,control,9
6345,17,3,43.21512137822801,JP,F,control,13
6346,9,0,39.047298220485914,SG,M,treatment,5
6347,2,1,40.060539293874804,JP,F,control,2
6348,3,1,11.58821310738777,MY,F,control,6
6349,2,0,9.627372447760816,JP,M,control,1
6350,3,0,17.95500825303293,JP,M,control,1
6351,16,1,27.569457203292462,AU,F,treatment,16
6352,1,4,9.006195537879409,CA,M,treatment,1
6353,2,0,24.926234057972614,SG,M,control,4
6354,17,3,36.827080261402344,US,F,control,16
6355,5,1,12.250601436933177,MY,M,treatment,9
6356,10,2,33.6558451445181,MY,F,control,7
6357,2,0,18.01175176823393,MY,M,control,4
6358,14,3,45.91531651163335,CA,M,control,16
6359,11,0,55.53833894457191,US,F,treatment,7
6360,2,2,15.288661580339179,US,F,control,0
6361,10,6,23.771109104357397,JP,F,control,9
6362,2,4,19.50121154957426,JP,F,control,1
6363,4,0,14.05059487523435,US,F,treatment,0
6364,10,0,23.95463618787199,JP,F,control,4
