user_id,age,region,device_type,past_30_day_sessions,past_30_day_spending,subscribed,future_spending,opted_out
1182,22,North,Mobile,24,85.39,0,193.07,0
1183,36,East,Desktop,14,53.31,0,190.55,0
1184,31,South,Desktop,17,118.89,0,180.23,0
1185,43,East,Mobile,23,62.95,0,145.02,0
1186,21,East,Mobile,16,74.94,0,192.0,0
1187,42,South,Mobile,11,92.71,0,150.08,0
1188,62,West,Mobile,15,111.22,0,259.27,0
1189,59,West,Mobile,12,103.79,0,157.88,0
1190,42,South,Desktop,16,38.19,0,147.54,0
1191,35,South,Desktop,25,47.19,0,151.75,0
1192,57,East,Mobile,26,97.62,0,183.09,0
1193,25,South,Desktop,29,139.06,0,313.67,0
1194,56,East,Mobile,21,72.37,1,131.59,1
1195,57,North,Desktop,18,104.04,0,221.7,1
1196,31,South,Mobile,18,55.77,0,47.47,0
1197,49,South,Mobile,25,113.01,0,237.22,0
1198,68,East,Desktop,18,94.67,0,239.03,0
1199,55,West,Mobile,24,157.89,0,265.73,0
1200,50,North,Desktop,15,84.26,0,181.18,0
1201,40,East,Mobile,16,82.57,0,241.07,0
1202,32,North,Mobile,18,117.92,0,258.01,0
1203,50,South,Mobile,16,101.41,0,104.51,1
1204,42,South,Mobile,22,80.73,0,161.02,0
1205,34,East,Desktop,18,16.03,0,92.17,0
1206,50,South,Mobile,20,150.37,0,267.9,0
1207,64,East,Desktop,18,155.1,0,254.06,0
1208,19,South,Desktop,19,147.72,0,229.55,0
1209,31,East,Desktop,28,80.37,0,170.84,0
1210,70,East,Mobile,11,75.94,1,100.07,0
1211,57,West,Desktop,20,130.74,0,193.46,0
1212,57,East,Mobile,13,38.05,0,151.48,0
1213,68,North,Mobile,32,100.64,0,182.77,0
1214,56,South,Mobile,23,172.38,0,253.53,0
1215,68,West,Mobile,21,135.49,0,182.72,0
1216,23,East,Mobile,17,47.67,0,151.8,0
1217,23,North,Desktop,19,113.61,0,251.38,0
1218,20,East,Mobile,11,56.96,0,181.18,0
1219,24,East,Mobile,15,113.89,0,189.71,0
1220,68,North,Desktop,21,155.68,0,260.66,0
1221,25,South,Mobile,18,157.53,0,260.43,0
1222,59,West,Mobile,25,53.59,0,142.21,0
1223,69,East,Mobile,22,83.15,0,198.66,0
1224,32,East,Desktop,22,127.48,1,281.59,0
1225,64,East,Mobile,17,22.08,0,148.12,0
1226,46,North,Mobile,19,97.04,0,188.04,0
1227,50,West,Mobile,15,93.22,0,161.16,0
1228,69,East,Desktop,27,83.41,0,149.66,0
1229,47,East,Desktop,17,75.42,0,97.47,0
1230,56,South,Desktop,22,116.97,0,244.45,0
1231,44,East,Mobile,27,74.11,0,185.49,0
1232,53,South,Mobile,22,95.79,1,201.81,0
1233,46,North,Mobile,20,156.39,1,361.97,0
1234,55,West,Mobile,11,47.45,0,187.69,0
1235,50,West,Mobile,24,133.55,0,246.63,0
1236,54,South,Mobile,17,73.78,0,173.5,0
1237,44,West,Mobile,18,72.45,1,123.43,0
1238,50,North,Desktop,13,33.99,0,139.21,0
1239,21,East,Mobile,19,106.43,0,214.23,0
1240,39,South,Desktop,22,106.45,0,175.79,0
1241,19,South,Mobile,18,111.11,0,218.2,0
1242,27,East,Mobile,20,156.98,0,304.37,0
1243,22,East,Mobile,29,61.57,0,258.43,0
1244,27,North,Mobile,27,89.98,0,142.47,0
1245,50,East,Mobile,25,99.98,0,164.2,0
1246,55,North,Mobile,17,49.29,0,134.23,0
1247,30,South,Desktop,21,138.46,0,253.52,1
1248,48,North,Desktop,28,135.04,0,321.79,0
1249,64,North,Mobile,23,135.74,1,296.55,0
1250,53,South,Desktop,21,164.29,0,189.77,0
1251,62,South,Desktop,16,116.02,0,192.71,0
1252,41,West,Desktop,19,136.12,0,176.98,0
1253,69,South,Desktop,22,140.05,0,195.85,1
1254,32,East,Mobile,10,81.59,0,183.1,0
1255,46,West,Mobile,19,96.85,0,200.14,0
1256,25,East,Mobile,16,77.32,0,233.44,0
1257,22,North,Mobile,13,81.2,0,109.01,0
1258,46,South,Mobile,23,60.62,0,161.67,0
1259,64,West,Mobile,21,73.35,0,151.05,0
1260,21,East,Desktop,21,125.05,0,292.5,0
1261,29,East,Desktop,18,131.93,0,195.21,0
1262,62,North,Desktop,22,143.31,0,260.29,0
1263,19,North,Desktop,15,37.99,0,66.14,0
1264,44,East,Desktop,20,50.38,0,203.33,0
1265,48,South,Mobile,22,110.81,0,289.38,0
1266,68,North,Mobile,19,128.15,0,201.08,0
1267,68,West,Mobile,22,81.67,0,151.14,0
1268,53,South,Desktop,25,113.11,0,234.97,0
1269,53,South,Mobile,18,58.39,1,119.62,0
1270,43,West,Desktop,27,118.62,0,280.34,0
1271,60,North,Mobile,22,134.73,0,260.45,0
1272,44,East,Mobile,22,183.19,0,346.19,0
1273,22,South,Desktop,18,19.22,0,63.91,1
1274,37,West,Mobile,21,132.93,0,183.19,0
1275,28,South,Mobile,14,56.73,0,155.02,0
1276,27,East,Mobile,19,25.76,0,183.92,0
1277,57,West,Mobile,27,151.44,0,233.15,0
1278,55,North,Desktop,16,101.73,0,212.35,0
1279,23,West,Mobile,20,146.14,0,224.25,0
1280,25,West,Mobile,23,99.09,0,247.35,0
1281,40,North,Mobile,21,152.18,0,224.03,1
1282,64,South,Desktop,16,6.69,0,100.36,0
1283,43,North,Mobile,29,116.75,0,281.25,0
1284,63,East,Desktop,22,77.99,0,126.02,0
1285,60,East,Desktop,28,220.41,1,374.64,1
1286,29,South,Mobile,33,122.75,1,238.82,0
1287,43,West,Desktop,18,45.39,0,169.82,0
1288,30,South,Desktop,18,83.01,0,192.07,0
1289,57,East,Mobile,23,40.37,0,123.7,0
1290,35,West,Mobile,23,50.42,0,147.71,0
1291,42,West,Desktop,20,35.87,1,58.06,0
1292,50,North,Desktop,14,12.65,0,126.72,0
1293,64,West,Mobile,24,147.61,0,336.36,0
1294,57,North,Mobile,31,134.34,0,238.03,0
1295,60,West,Desktop,21,48.63,0,143.98,0
1296,29,East,Desktop,25,89.32,0,261.15,0
1297,61,North,Desktop,17,122.05,0,146.48,0
1298,53,East,Mobile,18,107.49,0,224.39,0
1299,65,South,Desktop,18,114.54,1,281.04,0
1300,21,East,Mobile,16,76.08,0,140.49,0
1301,22,North,Mobile,11,50.43,0,105.79,0
1302,54,South,Desktop,24,191.54,0,361.83,0
1303,25,West,Tablet,19,83.04,0,135.69,0
1304,59,East,Mobile,16,28.58,0,147.92,0
1305,66,North,Mobile,20,122.26,0,239.51,0
1306,45,East,Desktop,30,183.62,0,357.4,0
1307,48,North,Mobile,21,83.7,0,178.97,0
1308,26,West,Desktop,20,131.84,0,296.46,0
1309,68,West,Desktop,16,154.55,0,236.61,1
1310,46,South,Mobile,22,61.68,0,102.91,0
1311,31,East,Tablet,17,78.42,0,108.63,0
1312,57,South,Desktop,15,98.2,0,144.35,0
1313,58,South,Desktop,20,68.74,0,192.67,0
1314,39,West,Desktop,35,185.42,0,293.92,0
1315,28,South,Desktop,30,211.92,0,342.36,0
1316,40,South,Mobile,24,138.48,0,253.96,0
1317,18,South,Mobile,19,130.78,0,200.87,0
1318,63,East,Desktop,27,180.31,1,310.69,0
1319,54,West,Mobile,16,122.41,0,254.29,0
1320,38,East,Mobile,27,80.04,0,193.47,0
1321,43,South,Desktop,22,143.43,0,288.51,0
1322,63,North,Desktop,24,65.38,0,154.83,0
1323,53,South,Mobile,19,77.0,0,183.32,0
1324,40,South,Desktop,21,31.83,0,130.9,0
1325,18,North,Desktop,18,107.2,0,246.87,0
1326,68,North,Mobile,17,48.47,0,154.3,0
1327,57,South,Desktop,23,174.36,0,262.12,0
1328,32,South,Mobile,22,165.76,0,295.85,0
1329,38,East,Mobile,21,0.0,0,53.75,0
1330,64,North,Mobile,21,156.28,0,280.06,0
1331,26,South,Mobile,23,169.3,0,281.01,0
1332,70,North,Mobile,17,80.83,0,178.91,0
1333,26,East,Desktop,22,51.33,0,148.86,0
1334,27,North,Desktop,23,193.32,0,284.3,0
1335,69,North,Mobile,18,150.02,0,221.71,0
1336,70,North,Desktop,16,47.91,0,177.93,0
1337,43,East,Mobile,23,74.38,0,253.11,0
1338,58,North,Mobile,19,66.84,0,172.36,0
1339,52,East,Desktop,15,112.7,0,205.24,0
1340,69,East,Mobile,24,89.94,0,147.82,0
1341,42,East,Mobile,24,82.29,0,118.15,0
1342,43,East,Desktop,22,166.96,0,213.34,1
1343,28,West,Mobile,25,71.81,0,200.22,0
1344,55,North,Desktop,23,143.98,0,183.36,0
1345,19,East,Mobile,12,81.07,0,189.51,0
1346,24,North,Mobile,15,101.68,0,147.96,0
1347,35,North,Mobile,16,34.12,0,125.92,0
1348,44,South,Mobile,21,139.94,0,229.63,0
1349,51,South,Mobile,18,131.91,0,188.68,0
1350,44,West,Mobile,15,81.94,0,114.76,0
1351,34,South,Desktop,18,95.08,0,121.66,1
1352,60,West,Desktop,20,41.61,0,92.49,0
1353,61,North,Mobile,24,90.45,0,286.45,0
1354,68,North,Mobile,19,84.62,0,233.24,0
1355,41,North,Mobile,17,80.23,0,179.53,0
1356,42,North,Desktop,15,95.71,0,170.62,0
1357,24,East,Tablet,17,60.38,0,126.95,0
1358,69,South,Mobile,19,94.35,0,196.17,0
1359,23,North,Desktop,14,119.58,0,186.71,0
1360,70,West,Mobile,26,98.29,0,187.02,1
1361,41,West,Mobile,23,173.08,1,307.96,0
1362,50,East,Mobile,19,113.62,0,172.61,0
1363,66,North,Mobile,18,98.29,0,94.9,0
1364,46,North,Mobile,18,52.73,0,120.61,0
1365,60,North,Mobile,14,64.9,0,207.47,0
1366,39,North,Desktop,19,52.54,1,82.76,1
1367,43,East,Mobile,20,156.87,0,213.02,1
1368,45,North,Mobile,21,144.0,0,224.94,0
1369,67,East,Mobile,28,50.46,0,97.59,0
1370,38,West,Mobile,13,50.75,0,191.97,0
1371,66,South,Mobile,21,129.38,0,238.23,0
1372,24,West,Mobile,22,176.33,0,216.82,0
1373,34,North,Mobile,22,44.08,0,137.37,0
1374,37,East,Mobile,31,123.4,1,248.27,0
1375,58,South,Mobile,22,119.22,0,215.49,0
1376,66,North,Mobile,15,32.08,0,108.67,0
1377,37,North,Desktop,22,128.66,1,232.46,0
1378,39,South,Desktop,18,65.11,0,170.01,0
1379,45,South,Mobile,25,95.32,0,219.79,0
1380,57,East,Mobile,19,62.28,0,96.63,0
1381,66,East,Mobile,21,123.98,0,230.79,0
1382,24,East,Mobile,13,41.65,0,129.07,0
1383,18,North,Mobile,18,91.84,0,162.61,0
1384,49,East,Mobile,18,80.2,0,242.46,0
1385,30,North,Mobile,20,115.77,0,214.02,0
1386,47,North,Desktop,22,139.87,1,270.12,0
1387,40,West,Mobile,20,134.46,0,219.95,0
1388,68,South,Mobile,27,90.81,0,191.73,0
1389,36,South,Mobile,17,58.3,0,161.83,0
1390,49,East,Desktop,23,153.02,0,208.94,1
1391,47,East,Desktop,25,200.9,0,350.79,0
1392,46,North,Mobile,20,97.98,0,148.53,0
1393,66,North,Desktop,21,50.05,0,182.31,1
1394,62,North,Mobile,25,129.14,1,233.42,0
1395,46,South,Desktop,25,50.74,1,240.34,0
1396,47,South,Desktop,17,106.89,0,240.89,0
1397,33,East,Mobile,18,19.83,0,147.33,0
1398,57,East,Desktop,24,93.68,0,206.84,0
1399,36,West,Mobile,19,88.7,0,225.95,1
1400,35,North,Mobile,10,39.25,0,143.58,0
1401,18,East,Mobile,22,91.49,0,117.17,0
1402,31,East,Desktop,24,114.55,0,189.17,0
1403,68,South,Mobile,23,151.11,1,227.11,0
1404,64,West,Mobile,32,121.85,0,216.92,0
1405,67,North,Desktop,21,99.53,0,191.21,0
1406,19,West,Mobile,20,71.14,0,188.92,0
1407,45,West,Mobile,20,85.46,0,231.0,0
1408,66,North,Mobile,18,134.41,0,258.09,0
1409,67,East,Mobile,18,72.92,0,215.85,0
1410,47,East,Mobile,30,157.09,0,240.55,0
1411,55,West,Mobile,25,162.08,0,258.14,0
1412,68,North,Tablet,27,166.62,0,276.87,0
1413,21,South,Desktop,21,127.22,0,205.25,0
1414,18,East,Mobile,23,138.63,0,203.59,0
1415,25,South,Mobile,17,113.22,0,224.15,1
1416,46,East,Mobile,21,94.19,0,167.48,0
1417,56,South,Desktop,13,19.47,0,129.69,0
1418,20,West,Mobile,20,87.93,0,137.83,0
1419,49,West,Mobile,12,31.76,0,143.48,0
1420,27,West,Desktop,25,107.81,0,227.19,0
1421,27,North,Mobile,17,79.38,0,179.92,0
1422,36,South,Mobile,20,172.24,1,291.32,1
1423,63,North,Desktop,18,135.87,0,232.21,0
1424,51,East,Desktop,18,87.31,0,179.49,0
1425,50,East,Mobile,20,93.43,0,181.97,0
1426,40,East,Desktop,22,51.12,0,162.19,0
1427,45,East,Mobile,15,82.46,0,192.77,0
1428,49,West,Desktop,27,153.86,0,255.15,0
1429,67,North,Mobile,18,47.59,0,193.88,0
1430,24,South,Desktop,23,64.07,0,151.83,0
1431,46,East,Tablet,19,179.53,0,257.39,0
1432,25,North,Desktop,18,173.09,0,270.34,0
1433,18,North,Desktop,19,131.33,0,201.83,0
1434,20,West,Mobile,22,167.97,0,297.42,0
1435,41,West,Mobile,26,166.86,0,279.89,0
1436,40,West,Mobile,16,40.73,0,156.15,0
1437,25,West,Desktop,21,108.76,0,209.2,0
1438,64,North,Desktop,20,66.33,0,159.22,0
1439,54,East,Mobile,17,78.94,1,156.61,1
1440,20,South,Desktop,15,85.36,0,206.97,0
1441,68,East,Desktop,22,98.19,0,192.28,0
1442,50,East,Tablet,20,47.9,0,153.27,0
1443,45,East,Desktop,11,24.9,0,141.23,0
1444,64,South,Mobile,21,82.76,0,179.52,0
1445,25,South,Mobile,20,136.99,0,236.7,0
1446,51,North,Mobile,18,127.23,1,218.84,0
1447,52,East,Mobile,27,127.36,0,251.7,0
1448,49,South,Desktop,28,137.78,0,289.84,0
1449,41,South,Desktop,16,72.97,1,195.46,0
1450,31,North,Desktop,19,143.71,0,265.73,0
1451,49,South,Desktop,18,89.66,0,233.02,0
1452,63,North,Mobile,24,171.97,0,290.47,0
1453,60,East,Mobile,25,192.73,0,368.19,0
1454,33,South,Mobile,20,157.25,0,304.97,0
1455,21,South,Mobile,10,68.27,1,121.05,0
1456,69,East,Mobile,22,177.89,0,321.18,0
1457,54,South,Mobile,27,116.49,0,157.88,0
1458,38,South,Mobile,21,149.53,0,304.57,1
1459,31,South,Mobile,20,86.96,1,184.9,0
1460,48,South,Desktop,27,191.43,0,283.49,0
1461,65,South,Mobile,27,217.21,0,273.03,0
1462,35,East,Mobile,20,97.77,0,192.14,0
1463,24,North,Mobile,21,40.56,0,185.23,0
1464,27,East,Tablet,20,72.32,0,179.26,0
1465,24,East,Mobile,22,133.35,0,224.84,0
1466,50,South,Mobile,27,113.13,0,220.84,0
1467,40,East,Desktop,20,116.76,0,271.63,0
1468,38,East,Mobile,28,135.37,0,282.86,0
1469,36,North,Desktop,20,112.66,0,212.26,0
1470,65,East,Mobile,16,99.15,0,228.45,0
1471,36,East,Mobile,16,82.97,0,205.0,0
1472,53,South,Mobile,21,129.28,0,198.65,0
1473,46,North,Desktop,27,134.22,0,237.8,0
1474,35,South,Mobile,23,168.36,0,337.97,0
1475,19,West,Mobile,18,91.46,0,213.65,0
1476,18,North,Mobile,27,86.79,1,272.47,0
1477,64,East,Mobile,17,107.39,0,226.09,0
1478,22,North,Mobile,19,121.22,0,192.94,0
1479,37,South,Desktop,20,124.77,0,226.41,0
1480,28,South,Desktop,21,97.1,0,230.3,0
1481,59,East,Mobile,21,126.65,1,233.06,0
1482,19,East,Mobile,31,170.24,0,301.69,0
1483,20,West,Desktop,23,74.11,0,258.92,0
1484,40,North,Mobile,14,21.35,0,92.0,0
1485,29,North,Mobile,15,51.73,0,149.78,0
1486,37,West,Mobile,27,151.49,0,281.06,0
1487,22,South,Desktop,30,179.92,1,346.54,0
1488,54,West,Desktop,12,85.36,0,178.32,0
1489,55,South,Desktop,18,115.51,0,218.24,0
1490,47,West,Mobile,11,98.87,0,261.38,0
1491,26,East,Mobile,25,123.99,0,232.29,0
1492,51,South,Desktop,20,102.77,1,234.48,1
1493,70,West,Mobile,14,28.75,0,58.14,0
1494,61,South,Tablet,12,43.56,0,122.0,0
1495,52,North,Desktop,7,26.89,0,89.73,0
1496,69,East,Mobile,21,108.92,0,208.93,0
1497,39,North,Desktop,25,160.18,0,207.37,0
1498,61,North,Mobile,14,62.44,0,132.5,0
1499,41,East,Desktop,22,207.39,0,287.39,0
1500,34,South,Mobile,25,171.16,0,331.73,0
1501,27,South,Mobile,23,82.01,0,151.61,0
1502,47,East,Desktop,22,59.99,0,185.11,0
1503,63,South,Desktop,22,144.94,0,280.45,0
1504,40,North,Mobile,18,122.83,0,197.29,0
1505,49,North,Mobile,30,129.21,0,218.12,0
1506,34,North,Mobile,17,143.76,0,230.84,0
1507,67,East,Mobile,17,132.08,0,213.36,0
1508,68,North,Mobile,19,145.06,1,210.33,1
1509,34,East,Mobile,22,118.1,0,212.08,0
1510,31,East,Mobile,17,119.66,0,228.1,0
1511,26,West,Mobile,22,93.1,0,148.77,0
1512,57,North,Mobile,27,152.73,1,266.29,0
1513,19,South,Mobile,25,133.99,0,226.39,0
1514,62,South,Mobile,22,52.6,0,155.59,0
1515,42,South,Tablet,19,135.54,0,312.48,0
1516,56,West,Mobile,16,72.42,0,101.05,0
1517,26,North,Desktop,21,62.51,0,156.52,0
1518,39,North,Desktop,21,137.7,1,256.75,1
1519,60,West,Desktop,16,51.54,0,118.3,0
1520,63,East,Desktop,20,51.36,0,161.21,0
1521,21,South,Desktop,25,147.73,1,206.23,0
1522,43,South,Mobile,22,169.46,0,266.4,0
1523,46,South,Mobile,18,103.2,0,92.8,0
1524,62,West,Desktop,26,49.65,0,146.9,0
1525,51,West,Mobile,15,78.62,0,117.19,0
1526,40,South,Desktop,18,29.34,0,130.8,0
1527,54,East,Mobile,32,194.41,1,386.51,1
1528,28,West,Desktop,16,24.11,0,119.55,0
1529,23,North,Mobile,20,172.89,0,277.21,0
1530,35,North,Mobile,18,112.05,0,188.45,0
1531,38,West,Mobile,25,177.64,0,284.21,0
1532,59,East,Desktop,15,66.12,0,142.13,0
1533,53,North,Desktop,23,83.84,0,188.87,0
1534,58,North,Mobile,28,220.47,1,369.7,0
1535,55,West,Desktop,17,99.06,0,162.24,0
1536,51,East,Mobile,24,156.73,0,316.3,0
1537,34,South,Mobile,17,63.56,0,145.32,1
1538,54,North,Mobile,9,33.42,0,105.33,0
1539,42,South,Mobile,19,46.87,0,191.0,0
1540,55,South,Mobile,17,84.06,0,91.32,0
1541,29,East,Mobile,20,138.3,0,140.31,1
1542,40,East,Desktop,20,86.66,0,200.91,0
1543,70,North,Desktop,14,68.64,0,153.84,0
1544,59,West,Mobile,29,181.34,1,369.01,0
1545,39,South,Mobile,18,80.84,0,129.92,0
1546,38,West,Mobile,12,35.31,0,132.27,0
1547,44,East,Mobile,20,127.52,0,215.88,1
1548,48,South,Mobile,16,105.05,0,235.48,0
1549,23,South,Mobile,27,53.21,0,75.12,0
1550,44,South,Desktop,24,100.22,0,197.66,0
1551,57,West,Desktop,22,134.41,0,270.98,1
1552,51,East,Mobile,22,77.68,0,147.67,0
1553,29,North,Mobile,16,47.49,0,132.06,0
1554,62,South,Mobile,20,118.18,0,221.99,0
1555,70,South,Desktop,24,148.84,0,275.18,0
1556,24,South,Mobile,29,82.7,0,155.4,0
1557,27,North,Mobile,22,116.32,0,202.56,0
1558,62,East,Desktop,27,180.52,0,322.36,1
1559,34,East,Mobile,22,114.7,0,249.94,0
1560,43,East,Mobile,18,70.38,0,170.32,0
1561,38,South,Mobile,25,227.35,0,336.36,0
1562,45,South,Mobile,17,51.39,0,144.28,0
1563,63,North,Mobile,33,143.24,0,307.27,0
1564,19,East,Mobile,20,108.62,0,217.54,1
1565,60,East,Mobile,13,49.33,1,85.14,0
1566,18,North,Mobile,17,37.36,0,80.14,0
1567,68,South,Desktop,22,34.22,0,133.11,0
1568,70,West,Mobile,22,98.71,0,136.22,0
1569,53,East,Mobile,19,60.12,0,185.83,0
1570,68,South,Desktop,26,173.91,0,256.19,0
1571,43,West,Desktop,18,136.58,0,189.99,0
1572,46,West,Desktop,24,45.92,0,216.03,0
1573,38,North,Mobile,14,73.92,0,138.86,0
1574,28,West,Mobile,33,39.01,0,170.25,0
1575,57,East,Desktop,13,21.2,0,123.27,0
1576,28,East,Desktop,23,87.32,0,250.12,0
1577,53,North,Mobile,17,58.39,0,124.51,0
1578,66,East,Desktop,17,134.94,0,239.52,0
1579,56,North,Mobile,24,108.27,0,212.32,0
1580,57,North,Tablet,18,139.21,1,337.16,0
1581,52,East,Desktop,19,50.77,0,62.96,1
1582,51,West,Desktop,25,49.8,0,148.36,0
1583,64,West,Desktop,25,165.76,0,281.64,0
1584,41,East,Desktop,21,91.09,0,187.76,0
1585,39,West,Mobile,20,189.73,1,243.01,1
1586,22,West,Mobile,23,32.7,1,59.9,0
1587,50,South,Mobile,21,114.93,0,156.79,0
1588,53,North,Mobile,27,216.63,1,378.89,1
1589,64,South,Desktop,14,32.83,0,113.44,0
1590,37,West,Mobile,13,49.39,0,59.96,0
1591,36,South,Mobile,12,95.61,0,236.44,0
1592,52,East,Mobile,28,97.17,0,291.42,0
1593,69,East,Desktop,12,89.81,0,184.84,0
1594,60,South,Mobile,21,69.41,0,185.43,0
1595,34,East,Mobile,25,78.38,0,189.77,0
1596,62,North,Mobile,21,82.52,1,159.79,0
1597,60,East,Desktop,17,146.83,0,172.3,0
1598,51,West,Mobile,16,39.83,0,82.51,0
1599,26,West,Desktop,18,35.71,0,123.11,0
1600,43,North,Mobile,27,117.69,0,256.48,0
1601,19,West,Mobile,22,62.64,0,153.62,0
1602,70,East,Desktop,27,111.05,0,222.36,0
1603,26,South,Mobile,16,22.03,0,108.0,0
1604,26,South,Mobile,31,217.26,0,355.23,0
1605,57,West,Mobile,17,92.18,0,161.92,0
1606,34,West,Mobile,28,127.84,1,265.24,0
1607,18,East,Mobile,16,24.06,0,63.98,0
1608,42,West,Mobile,25,164.99,0,293.75,1
1609,60,North,Mobile,18,129.88,0,168.13,0
1610,57,South,Mobile,27,112.7,0,180.21,1
1611,59,South,Desktop,22,66.35,0,138.29,0
1612,42,South,Desktop,27,95.1,0,216.39,0
1613,56,East,Mobile,19,95.53,0,202.52,0
1614,52,West,Mobile,17,147.43,0,212.15,0
1615,20,North,Mobile,17,19.62,0,48.84,1
1616,67,North,Mobile,20,80.96,0,227.3,0
1617,54,South,Mobile,24,41.47,0,146.29,0
1618,61,East,Mobile,21,115.1,0,213.12,0
1619,61,West,Mobile,18,93.23,0,203.12,1
1620,68,East,Mobile,24,200.75,0,280.67,0
1621,47,North,Mobile,16,24.55,0,151.84,0
1622,55,West,Desktop,30,205.86,0,359.49,0
1623,51,East,Mobile,23,104.39,1,201.59,0
1624,29,North,Desktop,31,215.1,0,346.12,0
1625,36,South,Desktop,22,73.02,1,166.83,0
1626,54,East,Mobile,22,88.47,0,244.65,0
1627,61,South,Mobile,16,122.07,0,233.53,0
1628,66,East,Mobile,14,44.99,0,149.18,0
1629,34,West,Mobile,21,91.01,0,194.88,0
1630,27,West,Mobile,18,160.06,0,262.06,0
1631,66,South,Desktop,21,79.64,0,254.77,0
1632,64,North,Mobile,17,107.58,0,187.83,0
1633,29,West,Mobile,22,158.26,0,276.86,0
1634,33,South,Desktop,27,260.5,1,475.1,0
1635,41,South,Desktop,17,127.54,0,277.37,0
1636,36,East,Mobile,16,31.4,0,131.71,0
1637,25,West,Desktop,15,97.45,0,126.8,0
1638,48,South,Mobile,23,155.07,1,355.43,0
1639,38,North,Mobile,17,107.5,0,192.63,0
1640,34,East,Mobile,22,168.22,0,282.4,0
1641,40,West,Mobile,17,71.74,1,206.29,0
1642,54,North,Desktop,16,38.64,0,116.26,0
1643,33,West,Mobile,15,80.06,1,178.67,0
1644,23,South,Mobile,23,155.93,0,270.1,0
1645,25,South,Mobile,19,53.79,0,132.63,0
1646,42,East,Mobile,19,141.26,0,257.44,0
1647,35,North,Mobile,20,139.02,0,217.56,1
1648,42,West,Mobile,24,173.89,0,243.82,0
1649,29,East,Desktop,23,159.85,0,293.47,0
1650,32,South,Mobile,18,111.53,0,258.75,0
1651,43,East,Mobile,20,127.38,0,200.42,0
1652,58,North,Mobile,20,133.66,0,215.96,0
1653,62,North,Mobile,14,19.35,0,99.48,0
1654,43,East,Mobile,12,29.75,0,106.96,0
1655,64,West,Desktop,18,92.39,0,108.74,0
1656,49,East,Tablet,26,77.18,0,169.94,0
1657,27,East,Mobile,18,53.16,0,216.29,0
1658,33,East,Mobile,20,155.59,0,317.05,0
1659,24,East,Desktop,14,69.55,0,222.68,0
1660,34,East,Mobile,24,84.54,1,217.8,0
1661,40,West,Mobile,13,82.34,0,145.3,0
1662,43,East,Mobile,21,105.63,0,218.45,0
1663,38,East,Desktop,22,61.88,0,186.0,0
1664,39,North,Mobile,19,116.26,0,202.72,1
1665,24,West,Desktop,30,132.88,0,187.19,0
1666,31,North,Desktop,20,112.39,0,249.85,0
1667,32,North,Mobile,16,98.34,0,172.23,1
1668,70,South,Desktop,21,130.0,0,260.06,0
1669,24,South,Desktop,32,187.49,0,257.0,0
1670,26,East,Mobile,21,56.69,0,128.69,0
1671,68,East,Mobile,18,173.71,0,292.6,0
1672,65,South,Mobile,24,71.37,0,201.75,0
1673,25,North,Mobile,18,95.45,1,223.04,0
1674,67,West,Mobile,18,88.43,0,180.52,0
1675,40,South,Mobile,15,110.76,0,209.55,0
1676,46,East,Mobile,21,75.45,0,190.58,0
1677,35,East,Desktop,19,13.29,0,115.41,0
1678,48,East,Mobile,26,177.27,0,319.84,0
1679,47,South,Mobile,18,26.5,0,69.1,0
1680,69,East,Mobile,19,99.34,0,271.8,0
1681,56,East,Mobile,23,158.53,1,265.11,0
1682,52,South,Mobile,16,80.68,0,166.95,0
1683,35,West,Mobile,18,72.14,0,153.71,1
1684,59,East,Mobile,24,123.76,0,243.41,0
1685,56,West,Desktop,20,204.87,0,257.66,0
1686,34,East,Desktop,16,126.81,0,202.0,0
1687,31,North,Mobile,21,112.66,1,141.7,0
1688,48,North,Desktop,25,124.18,0,217.88,0
1689,41,East,Desktop,26,66.67,0,181.65,1
1690,52,North,Mobile,21,50.72,0,170.57,0
1691,61,North,Tablet,25,100.45,0,208.13,0
1692,62,West,Desktop,24,81.19,1,200.85,0
1693,51,West,Mobile,21,130.41,0,168.01,0
1694,20,South,Mobile,13,84.37,0,175.04,0
1695,54,North,Mobile,11,80.64,1,213.09,0
1696,60,North,Mobile,24,7.17,0,124.44,0
1697,57,North,Desktop,17,105.96,1,172.8,1
1698,43,South,Mobile,21,105.71,0,215.04,0
1699,40,West,Desktop,20,9.84,0,155.42,0
1700,61,East,Desktop,23,30.05,0,151.84,0
1701,56,North,Desktop,21,124.85,0,253.21,0
1702,32,East,Desktop,19,94.9,0,160.94,0
1703,66,East,Mobile,24,50.83,0,139.42,0
1704,21,East,Mobile,17,50.31,0,136.6,0
1705,46,South,Desktop,17,66.59,0,229.53,0
1706,39,South,Mobile,21,169.24,0,241.66,0
1707,42,North,Mobile,27,154.7,0,284.56,0
1708,30,North,Desktop,17,77.88,0,196.6,0
1709,35,West,Desktop,23,182.49,1,328.51,1
1710,50,North,Mobile,16,77.12,0,156.89,0
1711,33,North,Desktop,22,152.72,0,248.95,0
1712,62,North,Desktop,23,62.85,0,242.24,0
1713,59,North,Mobile,14,85.09,0,160.87,0
1714,61,East,Mobile,23,83.94,0,171.6,0
1715,19,West,Desktop,15,70.23,0,194.42,0
1716,52,East,Mobile,18,19.78,0,112.89,0
1717,59,East,Mobile,16,20.19,0,52.18,0
